Date,HS-VaR,AWHS-VaR
2011-07-13 00:00:00+02:00,-0.09145394294957077,-0.030442448077962037
2011-07-14 00:00:00+02:00,-0.09145394294957077,-0.026651922748314627
2011-07-15 00:00:00+02:00,-0.09145394294957077,-0.02590519446080053
2011-07-18 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-19 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-20 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-21 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-22 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-25 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-26 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-27 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-28 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-07-29 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-08-01 00:00:00+02:00,-0.09145394294957077,-0.05396454661437555
2011-08-02 00:00:00+02:00,-0.09145394294957077,-0.04394855804699627
2011-08-03 00:00:00+02:00,-0.09145394294957077,-0.04394855804699627
2011-08-04 00:00:00+02:00,-0.09145394294957077,-0.04394855804699627
2011-08-05 00:00:00+02:00,-0.09145394294957077,-0.04394855804699627
2011-08-08 00:00:00+02:00,-0.09145394294957077,-0.04889659811699287
2011-08-09 00:00:00+02:00,-0.09145394294957077,-0.04889659811699287
2011-08-10 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-08-11 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-08-12 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-08-15 00:00:00+02:00,-0.09408522370284877,-0.05744148560808138
2011-08-16 00:00:00+02:00,-0.09408522370284877,-0.05396454661437555
2011-08-17 00:00:00+02:00,-0.09408522370284877,-0.05396454661437555
2011-08-18 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-19 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-22 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-23 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-24 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-25 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-26 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-29 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-30 00:00:00+02:00,-0.09408522370284877,-0.07086252748685107
2011-08-31 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-09-01 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-09-02 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-09-05 00:00:00+02:00,-0.09408522370284877,-0.06592321171920212
2011-09-06 00:00:00+02:00,-0.09408522370284877,-0.06514509352633846
2011-09-07 00:00:00+02:00,-0.09408522370284877,-0.06514509352633846
2011-09-08 00:00:00+02:00,-0.09408522370284877,-0.06514509352633846
2011-09-09 00:00:00+02:00,-0.09145394294957077,-0.08868199763447071
2011-09-12 00:00:00+02:00,-0.09408522370284877,-0.09731169731890477
2011-09-13 00:00:00+02:00,-0.09408522370284877,-0.09731169731890477
2011-09-14 00:00:00+02:00,-0.09408522370284877,-0.09731169731890477
2011-09-15 00:00:00+02:00,-0.09145394294957077,-0.08868199763447071
2011-09-16 00:00:00+02:00,-0.09145394294957077,-0.08868199763447071
2011-09-19 00:00:00+02:00,-0.09145394294957077,-0.08868199763447071
2011-09-20 00:00:00+02:00,-0.09135676577826635,-0.08868199763447071
2011-09-21 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-22 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-23 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-26 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-27 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-28 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-29 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-09-30 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-10-03 00:00:00+02:00,-0.09041664130825855,-0.08868199763447071
2011-10-04 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-05 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-06 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-07 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-10 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-11 00:00:00+02:00,-0.09041664130825855,-0.07142874657985276
2011-10-12 00:00:00+02:00,-0.08868199763447071,-0.07142874657985276
2011-10-13 00:00:00+02:00,-0.08868199763447071,-0.07142874657985276
2011-10-14 00:00:00+02:00,-0.08868199763447071,-0.07142874657985276
2011-10-17 00:00:00+02:00,-0.0838843226596463,-0.07142874657985276
2011-10-18 00:00:00+02:00,-0.0838843226596463,-0.07142874657985276
2011-10-19 00:00:00+02:00,-0.0838843226596463,-0.07086252748685107
2011-10-20 00:00:00+02:00,-0.0838843226596463,-0.07086252748685107
2011-10-21 00:00:00+02:00,-0.0838843226596463,-0.07086252748685107
2011-10-24 00:00:00+02:00,-0.0838843226596463,-0.06976729346263055
2011-10-25 00:00:00+02:00,-0.0838843226596463,-0.06976729346263055
2011-10-26 00:00:00+02:00,-0.0838843226596463,-0.06976729346263055
2011-10-27 00:00:00+02:00,-0.0838843226596463,-0.06976729346263055
2011-10-28 00:00:00+02:00,-0.0838843226596463,-0.06976729346263055
2011-10-31 00:00:00+01:00,-0.0838843226596463,-0.06976729346263055
2011-11-01 00:00:00+01:00,-0.08868199763447071,-0.09731169731890477
2011-11-02 00:00:00+01:00,-0.08868199763447071,-0.09731169731890477
2011-11-03 00:00:00+01:00,-0.08868199763447071,-0.08868199763447071
2011-11-04 00:00:00+01:00,-0.08868199763447071,-0.08868199763447071
2011-11-07 00:00:00+01:00,-0.08868199763447071,-0.08868199763447071
2011-11-08 00:00:00+01:00,-0.08868199763447071,-0.08868199763447071
2011-11-09 00:00:00+01:00,-0.08868199763447071,-0.07142874657985276
2011-11-10 00:00:00+01:00,-0.08868199763447071,-0.07142874657985276
2011-11-11 00:00:00+01:00,-0.08868199763447071,-0.07142874657985276
2011-11-14 00:00:00+01:00,-0.08868199763447071,-0.07142874657985276
2011-11-15 00:00:00+01:00,-0.08868199763447071,-0.07086252748685107
2011-11-16 00:00:00+01:00,-0.08868199763447071,-0.07086252748685107
2011-11-17 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-18 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-21 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-22 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-23 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-24 00:00:00+01:00,-0.08868199763447071,-0.06976729346263055
2011-11-25 00:00:00+01:00,-0.08868199763447071,-0.06884667486776952
2011-11-28 00:00:00+01:00,-0.08868199763447071,-0.06884667486776952
2011-11-29 00:00:00+01:00,-0.08868199763447071,-0.06884667486776952
2011-11-30 00:00:00+01:00,-0.08868199763447071,-0.06884667486776952
2011-12-01 00:00:00+01:00,-0.08868199763447071,-0.06514509352633846
2011-12-02 00:00:00+01:00,-0.08868199763447071,-0.06514509352633846
2011-12-05 00:00:00+01:00,-0.08868199763447071,-0.06438141056249735
2011-12-06 00:00:00+01:00,-0.08868199763447071,-0.06438141056249735
2011-12-07 00:00:00+01:00,-0.08868199763447071,-0.06438141056249735
2011-12-08 00:00:00+01:00,-0.08868199763447071,-0.06438141056249735
2011-12-09 00:00:00+01:00,-0.08868199763447071,-0.06438141056249735
2011-12-12 00:00:00+01:00,-0.08868199763447071,-0.06445860578929918
2011-12-13 00:00:00+01:00,-0.08868199763447071,-0.06445860578929918
2011-12-14 00:00:00+01:00,-0.08868199763447071,-0.06445860578929918
2011-12-15 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-16 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-19 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-20 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-21 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-22 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-23 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-27 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-28 00:00:00+01:00,-0.0838843226596463,-0.06445860578929918
2011-12-29 00:00:00+01:00,-0.0838843226596463,-0.06438141056249735
2011-12-30 00:00:00+01:00,-0.0838843226596463,-0.06438141056249735
2012-01-02 00:00:00+01:00,-0.0838843226596463,-0.054831357346429965
2012-01-03 00:00:00+01:00,-0.0838843226596463,-0.05058369648401162
2012-01-04 00:00:00+01:00,-0.0838843226596463,-0.05058369648401162
2012-01-05 00:00:00+01:00,-0.0838843226596463,-0.05058369648401162
2012-01-06 00:00:00+01:00,-0.0838843226596463,-0.05058369648401162
2012-01-09 00:00:00+01:00,-0.0838843226596463,-0.05058369648401162
2012-01-10 00:00:00+01:00,-0.0838843226596463,-0.050456364522009634
2012-01-11 00:00:00+01:00,-0.0838843226596463,-0.050456364522009634
2012-01-12 00:00:00+01:00,-0.0838843226596463,-0.050456364522009634
2012-01-13 00:00:00+01:00,-0.0838843226596463,-0.050456364522009634
2012-01-16 00:00:00+01:00,-0.0838843226596463,-0.049038390324974035
2012-01-17 00:00:00+01:00,-0.0838843226596463,-0.049038390324974035
2012-01-18 00:00:00+01:00,-0.0838843226596463,-0.049038390324974035
2012-01-19 00:00:00+01:00,-0.0838843226596463,-0.049038390324974035
2012-01-20 00:00:00+01:00,-0.0838843226596463,-0.049038390324974035
2012-01-23 00:00:00+01:00,-0.08287504690168357,-0.049038390324974035
2012-01-24 00:00:00+01:00,-0.07730958486673256,-0.049038390324974035
2012-01-25 00:00:00+01:00,-0.07730958486673256,-0.049038390324974035
2012-01-26 00:00:00+01:00,-0.07730958486673256,-0.049038390324974035
2012-01-27 00:00:00+01:00,-0.07730958486673256,-0.049038390324974035
2012-01-30 00:00:00+01:00,-0.07730958486673256,-0.049038390324974035
2012-01-31 00:00:00+01:00,-0.07553827829099813,-0.049038390324974035
2012-02-01 00:00:00+01:00,-0.07553827829099813,-0.04872270622015917
2012-02-02 00:00:00+01:00,-0.07553827829099813,-0.04872270622015917
2012-02-03 00:00:00+01:00,-0.07553827829099813,-0.04486042743558516
2012-02-06 00:00:00+01:00,-0.07142874657985276,-0.04486042743558516
2012-02-07 00:00:00+01:00,-0.07142874657985276,-0.040594314841832735
2012-02-08 00:00:00+01:00,-0.07142874657985276,-0.040594314841832735
2012-02-09 00:00:00+01:00,-0.07142874657985276,-0.040594314841832735
2012-02-10 00:00:00+01:00,-0.07142874657985276,-0.040594314841832735
2012-02-13 00:00:00+01:00,-0.07142874657985276,-0.03820828148075972
2012-02-14 00:00:00+01:00,-0.07142874657985276,-0.03820828148075972
2012-02-15 00:00:00+01:00,-0.07142874657985276,-0.03820828148075972
2012-02-16 00:00:00+01:00,-0.07142874657985276,-0.03612284687640255
2012-02-17 00:00:00+01:00,-0.07142874657985276,-0.034547221680005236
2012-02-20 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-21 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-22 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-23 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-24 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-27 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-28 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-02-29 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-03-01 00:00:00+01:00,-0.07142874657985276,-0.03389120542883839
2012-03-02 00:00:00+01:00,-0.07142874657985276,-0.03349263317175166
2012-03-05 00:00:00+01:00,-0.07142874657985276,-0.03349263317175166
2012-03-06 00:00:00+01:00,-0.07142874657985276,-0.04829542607308723
2012-03-07 00:00:00+01:00,-0.07142874657985276,-0.04829542607308723
2012-03-08 00:00:00+01:00,-0.07142874657985276,-0.04829542607308723
2012-03-09 00:00:00+01:00,-0.07142874657985276,-0.04829542607308723
2012-03-12 00:00:00+01:00,-0.07142874657985276,-0.04829542607308723
2012-03-13 00:00:00+01:00,-0.07142874657985276,-0.04486042743558516
2012-03-14 00:00:00+01:00,-0.07142874657985276,-0.040594314841832735
2012-03-15 00:00:00+01:00,-0.07142874657985276,-0.03820828148075972
2012-03-16 00:00:00+01:00,-0.07142874657985276,-0.03612284687640255
2012-03-19 00:00:00+01:00,-0.07086252748685107,-0.03389120542883839
2012-03-20 00:00:00+01:00,-0.07086252748685107,-0.03389120542883839
2012-03-21 00:00:00+01:00,-0.07086252748685107,-0.03389120542883839
2012-03-22 00:00:00+01:00,-0.07086252748685107,-0.03389120542883839
2012-03-23 00:00:00+01:00,-0.07086252748685107,-0.03350398876986538
2012-03-26 00:00:00+02:00,-0.07086252748685107,-0.03349263317175166
2012-03-27 00:00:00+02:00,-0.07086252748685107,-0.03165458712754754
2012-03-28 00:00:00+02:00,-0.07086252748685107,-0.026122516649995764
2012-03-29 00:00:00+02:00,-0.07086252748685107,-0.026122516649995764
2012-03-30 00:00:00+02:00,-0.07086252748685107,-0.02489029663239639
2012-04-02 00:00:00+02:00,-0.07086252748685107,-0.02489029663239639
2012-04-03 00:00:00+02:00,-0.07086252748685107,-0.026842773899353967
2012-04-04 00:00:00+02:00,-0.07086252748685107,-0.03540563981486633
2012-04-05 00:00:00+02:00,-0.07086252748685107,-0.03540563981486633
2012-04-10 00:00:00+02:00,-0.07086252748685107,-0.04829542607308723
2012-04-11 00:00:00+02:00,-0.07086252748685107,-0.04829542607308723
2012-04-12 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-04-13 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-04-16 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-04-17 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-04-18 00:00:00+02:00,-0.06976729346263055,-0.04486042743558516
2012-04-19 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-04-20 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-04-23 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-04-24 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-04-25 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-04-26 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-04-27 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-04-30 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-05-02 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-05-03 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-05-04 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-05-07 00:00:00+02:00,-0.06976729346263055,-0.04862082807582613
2012-05-08 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-05-09 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-05-10 00:00:00+02:00,-0.06976729346263055,-0.04829542607308723
2012-05-11 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-14 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-15 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-16 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-17 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-18 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-21 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-22 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-23 00:00:00+02:00,-0.06976729346263055,-0.04753114513073797
2012-05-24 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-05-25 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-05-28 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-05-29 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-05-30 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-05-31 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-01 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-04 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-05 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-06 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-07 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-08 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-11 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-12 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-06-13 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-14 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-15 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-18 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-19 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-20 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-06-21 00:00:00+02:00,-0.06976729346263055,-0.03772746015369599
2012-06-22 00:00:00+02:00,-0.06976729346263055,-0.03772746015369599
2012-06-25 00:00:00+02:00,-0.06976729346263055,-0.03772746015369599
2012-06-26 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-06-27 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-06-28 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-06-29 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-07-02 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-07-03 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-07-04 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-07-05 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-07-06 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-09 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-10 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-11 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-12 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-13 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-16 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-17 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-07-18 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-07-19 00:00:00+02:00,-0.06976729346263055,-0.03772746015369599
2012-07-20 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-07-23 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-07-24 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-07-25 00:00:00+02:00,-0.06976729346263055,-0.04596994525848008
2012-07-26 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-27 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-30 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-07-31 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-01 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-02 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-03 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-06 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-07 00:00:00+02:00,-0.06976729346263055,-0.04334916495130936
2012-08-08 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-09 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-10 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-13 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-14 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-15 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-16 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-17 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-20 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-21 00:00:00+02:00,-0.06976729346263055,-0.043131309068682344
2012-08-22 00:00:00+02:00,-0.06976729346263055,-0.041347271495115745
2012-08-23 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-24 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-27 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-28 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-29 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-30 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-08-31 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-09-03 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-09-04 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-09-05 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-09-06 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-09-07 00:00:00+02:00,-0.06976729346263055,-0.03540563981486633
2012-09-10 00:00:00+02:00,-0.06976729346263055,-0.03149446376688536
2012-09-11 00:00:00+02:00,-0.06976729346263055,-0.031229434979358706
2012-09-12 00:00:00+02:00,-0.06976729346263055,-0.031229434979358706
2012-09-13 00:00:00+02:00,-0.06976729346263055,-0.031229434979358706
2012-09-14 00:00:00+02:00,-0.06976729346263055,-0.031229434979358706
2012-09-17 00:00:00+02:00,-0.06976729346263055,-0.02998749774164411
2012-09-18 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-19 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-20 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-21 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-24 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-25 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-09-26 00:00:00+02:00,-0.06976729346263055,-0.038877785021575906
2012-09-27 00:00:00+02:00,-0.06976729346263055,-0.038877785021575906
2012-09-28 00:00:00+02:00,-0.06976729346263055,-0.038877785021575906
2012-10-01 00:00:00+02:00,-0.06976729346263055,-0.038877785021575906
2012-10-02 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-03 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-04 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-05 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-08 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-09 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-10 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-11 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-12 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-15 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-16 00:00:00+02:00,-0.06976729346263055,-0.03862493923147836
2012-10-17 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-10-18 00:00:00+02:00,-0.06976729346263055,-0.03684205692102427
2012-10-19 00:00:00+02:00,-0.06976729346263055,-0.036743022556099736
2012-10-22 00:00:00+02:00,-0.06976729346263055,-0.03497076124167753
2012-10-23 00:00:00+02:00,-0.06976729346263055,-0.03497076124167753
2012-10-24 00:00:00+02:00,-0.06976729346263055,-0.03497076124167753
2012-10-25 00:00:00+02:00,-0.06976729346263055,-0.03497076124167753
2012-10-26 00:00:00+02:00,-0.06976729346263055,-0.03497076124167753
2012-10-29 00:00:00+01:00,-0.06976729346263055,-0.03497076124167753
2012-10-30 00:00:00+01:00,-0.06976729346263055,-0.03497076124167753
2012-10-31 00:00:00+01:00,-0.06976729346263055,-0.03497076124167753
2012-11-01 00:00:00+01:00,-0.06976729346263055,-0.03149446376688536
2012-11-02 00:00:00+01:00,-0.06976729346263055,-0.031229434979358706
2012-11-05 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-06 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-07 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-08 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-09 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-12 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-13 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-14 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-15 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-16 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-19 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-20 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-21 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-22 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-23 00:00:00+01:00,-0.06976729346263055,-0.033999917946794356
2012-11-26 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-27 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-28 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-29 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-11-30 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-12-03 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-12-04 00:00:00+01:00,-0.06976729346263055,-0.027721965167387674
2012-12-05 00:00:00+01:00,-0.06976729346263055,-0.022727372225186726
2012-12-06 00:00:00+01:00,-0.06976729346263055,-0.022727372225186726
2012-12-07 00:00:00+01:00,-0.06976729346263055,-0.022727372225186726
2012-12-10 00:00:00+01:00,-0.06976729346263055,-0.022727372225186726
2012-12-11 00:00:00+01:00,-0.06976729346263055,-0.022727372225186726
2012-12-12 00:00:00+01:00,-0.06976729346263055,-0.02029345847311126
2012-12-13 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-14 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-17 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-18 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-19 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-20 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-21 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-27 00:00:00+01:00,-0.06976729346263055,-0.017933344584327604
2012-12-28 00:00:00+01:00,-0.06976729346263055,-0.01672860896891859
2013-01-02 00:00:00+01:00,-0.06976729346263055,-0.01672860896891859
